num_critic_for_reviews,duration,gross,genres,movie_title,num_voted_users,plot_keywords,num_user_for_reviews,country,content_rating,budget,title_year,imdb_score,genre
97,97,11614236,Comedy,The Muse ,9294,directed by star|muse|satire|screenwriter|tiffany's,140,USA,PG-13,15000000,1999,5.6,Action
119,125,13337299,Biography,De-Lovely ,9649,cole porter|composer|love|party|tears,226,USA,PG-13,20000000,2004,6.6,Action
42,124,10763469,Comedy,New York Stories ,13692,12 year old|artist|hotel|three word title|written and directed by cast member,55,USA,PG,15000000,1989,6.4,Action
24,76,11144518,Adventure,Barney's Great Adventure ,2724,apostrophe in title|critically bashed|hit on the head with a ball|punctuation in title|tyrannosaurus rex,53,Canada,G,15000000,1998,2.8,Action
208,107,15608545,Action,The Man with the Iron Fists ,53471,blacksmith|box office flop|chop socky|critically bashed|village,224,USA,R,15000000,2012,5.4,Action
42,91,10443316,Comedy,Home Fries ,7159,baby|infidelity|pilot|pregnant|waitress,88,USA,PG-13,15000000,1998,5.0,Action
44,96,10494147,Drama,Here on Earth ,7403,diner|love|private school|school|small town,162,USA,PG-13,15000000,2000,5.1,Action
230,142,9929000,Drama,Brazil ,152306,black comedy|bureaucracy|dream|terrorist|wrongful arrest,513,UK,R,15000000,1985,8.0,Action
46,103,10411980,Family,Raise Your Voice ,22649,music school|scholarship|small town|stage fright|three word title,212,USA,PG,15000000,2004,5.9,Action
18,60,0,Drama,The Dead Zone             ,7122,psychic|psychic power|psychometry|spin off|supernatural power,77,Canada,TV-14,0,0,7.5,Action
249,117,17439163,Comedy,The Big Lebowski ,537419,death|drug|nihilism|rug|white russian,1028,USA,R,15000000,1998,8.2,Action
197,116,9396487,Drama,Black Snake Moan ,52421,breasts|nipples visible through clothing|nudity|rear entry sex|white panties,200,USA,R,15000000,2006,7.0,Action
71,118,9059588,Crime,Dark Blue ,17261,corrupt|criminal|investigation|lapd|police,125,USA,R,15000000,2002,6.6,Action
190,108,9172810,Biography,A Mighty Heart ,24150,fbi|journalist|missing|pakistan|reporter,118,USA,R,16000000,2007,6.7,Action
50,94,8735529,Comedy,Whatever It Takes ,8055,male objectification|manipulative behavior|modern day adaptation|narcissistic woman|promiscuous woman,89,USA,PG-13,15000000,2000,5.5,Action
63,97,8586376,Comedy,Boat Trip ,26598,gay|hot air balloon|rejecting a marriage proposal|talking to a dog|vomiting on someone,132,USA,R,20000000,2002,4.9,Action
104,97,8378141,Comedy,The Importance of Being Earnest ,18966,comedy of manners|false identity|farce|love|period drama,141,UK,PG,15000000,2002,6.9,Action
0,99,0,Fantasy,The Love Letter ,1465,antique|desk|letter|love|time travel,56,USA,Unrated,0,1998,7.4,Action
49,91,8080116,Adventure,Hoot ,6562,fight|florida|montana|owl|school,66,USA,PG,15000000,2006,5.6,Action
300,107,7757130,Comedy,In Bruges ,307639,bruges|bullet|hope|irish|tourist,513,UK,R,15000000,2008,8.0,Action
43,95,9123834,Comedy,Peeples ,4065,african american,33,USA,PG-13,15000000,2013,5.3,Action
132,102,6409206,Comedy,The Rocker ,32311,20 years later|drummer|hdtv|rock band|rock star,104,USA,PG-13,15000000,2008,6.2,Action
97,88,6373693,Comedy,Post Grad ,11498,graduation|graduation speech|title directed by female|tv studio|unemployment,53,USA,PG-13,15000000,2009,5.3,Action
242,106,7556708,Drama,Promised Land ,30284,corporate greed|corporation|natural gas|salesman|small town,102,USA,R,15000000,2012,6.6,Action
218,92,5306447,Comedy,Whatever Works ,58967,atheist|limp|quantum mechanics|religion|runaway,169,USA,PG-13,15000000,2009,7.2,Action
49,105,5217498,Drama,The In Crowd ,3668,clique|country club|female protagonist|lip gloss|title directed by female,85,USA,PG-13,15000000,2000,4.6,Action
172,107,5023275,Adventure,Three Burials ,34194,cemetery|friend|journey|mexico|promise,199,France,R,15000000,2005,7.5,Action
68,120,4956401,Drama,Jakob the Liar ,12601,german|ghetto|hope|nazi|radio,89,France,PG-13,15000000,1999,6.5,Action
223,103,4235837,Comedy,Kiss Kiss Bang Bang ,175962,actor|detective sergeant|hotel|nightclub|thief,336,USA,R,15000000,2005,7.6,Action
59,92,4002955,Comedy,Idle Hands ,33745,breasts|female frontal nudity|nude woman murdered|slow motion scene|trailer home,198,USA,R,20000000,1999,6.2,Action
252,147,7219578,Drama,Mulholland Drive ,235992,amnesia|car accident|female protagonist|lesbian sex|loss of memory,1768,France,R,15000000,2001,8.0,Action
106,98,3525161,Drama,Blood and Chocolate ,15388,colorado|love|murder|rocky mountains|werewolf,190,USA,PG-13,0,2007,5.5,Action
223,98,3247816,Comedy,You Will Meet a Tall Dark Stranger ,36145,call girl|charlatan|fortune teller|manuscript|writer,108,USA,R,22000000,2010,6.3,Action
328,103,2412045,Drama,Never Let Me Go ,109873,boarding school|childhood|love|love triangle|organ donation,320,UK,R,15000000,2010,7.2,Action
9,286,0,Drama,The Company             ,3828,cia|mole|revolution|spy|ussr,39,USA,0,0,0,7.9,Action
150,111,2203641,Crime,Transsiberian ,42792,35 mm digital camera|drugs|murder|train|travel,162,Spain,R,15000000,2008,6.7,Action
21,98,1953732,Adventure,The Clan of the Cave Bear ,4996,cave bear|cro magnon|neanderthal|survival|tradition,62,USA,R,15000000,1986,5.3,Action
28,111,1954202,Comedy,Crazy in Alabama ,5917,abusive husband|alabama|boy|dream|sheriff,71,USA,PG-13,15000000,1999,6.3,Action
250,111,1294640,Crime,Funny Games ,69569,breaking the fourth wall|looking at the camera|remake|serial killer|violence,436,USA,R,15000000,2007,6.5,Action
17,100,0,Drama,Listening ,1933,divorce papers|fainting|mind control|playground|technology,13,Cambodia,0,0,2014,5.6,Action
95,116,819852,Drama,Felicia's Journey ,6690,caterer|catering|chef|friend|lawn mower,83,Canada,PG-13,0,1999,7.0,Action
260,145,26435,Drama,Metropolis ,111841,art deco|bible quote|dance|silent film|worker,413,Germany,Not Rated,6000000,1927,8.3,Action
141,84,1197786,Action,District B13 ,55928,bomb|gang|police|sister|undercover cop,157,France,R,12000000,2004,7.2,Action
52,115,529766,Crime,Things to Do in Denver When You're Dead ,22345,death|finger gun|video message|what happened to epilogue|wheelchair,144,USA,R,7000000,1995,6.8,Action
205,105,613556,Action,The Assassin ,9427,black magic|china|love|refusal to kill|wuxia,87,Taiwan,Not Rated,15000000,2015,6.4,Action
109,98,353743,Comedy,Buffalo Soldiers ,20730,berlin wall|germany|murder|soldier|specialist,111,UK,R,15000000,2001,6.9,Action
103,99,502028,Drama,The Return ,31589,boy|photograph|return|russian|wilderness,172,Russia,Unrated,0,2003,8.0,Action
110,110,102055,Action,Ong-bak 2 ,24570,cult film|elephant|jungle|martial arts|stylized violence,72,Thailand,R,300000000,2008,6.2,Action
195,97,122288,Action,Centurion ,64777,mushroom|mute|roman soldier|screaming|wood carving,201,UK,R,0,2010,6.4,Action
14,88,0,Action,Silent Trigger ,2699,assassin|die hard scenario|rangefinder|soldier|veteran,29,Canada,R,9000000,1996,5.6,Action
177,103,73548,Fantasy,The Midnight Meat Train ,47574,butcher|girlfriend|mute character|photographer|subway,209,USA,R,15000000,2008,6.1,Action
17,104,0,Biography,Winnie Mandela ,609,character name in title|nelson mandela|one word title|reference to winnie mandela|south africa,15,South Africa,R,15000000,2011,6.0,Action
62,90,28870,Crime,The Son of No One ,14280,housing project|letter|man with glasses|murder|subjective camera,41,USA,R,15000000,2011,5.1,Action
19,105,22723,Action,All the Queen's Men ,2236,apostrophe in title|behind enemy lines|box office flop|gay interest|punctuation in title,40,Germany,PG-13,25000000,2001,4.5,Action
50,93,20380,Comedy,The Good Night ,7519,commercial|dream|dreaming|girl|new york city,39,USA,R,15000000,2007,5.9,Action
25,141,0,Biography,Bathory: Countess of Blood ,3425,bathory|countess|female protagonist|legend|virgin blood,32,Slovakia,R,0,2008,6.0,Action
39,85,0,Adventure,Khumba ,4006,herd|ostrich|waterhole|wildebeest|zebra,12,South Africa,Not Rated,20000000,2013,5.8,Action
136,109,0,Action,Automata ,41638,child hitman|dystopia|future|robot|self repair,134,Bulgaria,R,7000000,2014,6.1,Action
26,105,0,Action,Dungeons & Dragons: Wrath of the Dragon God ,5018,combat|helmet|martial arts|medieval times|violence,108,Germany,Not Rated,15000000,2005,4.9,Action
4,98,0,Biography,Chiamatemi Francesco - Il Papa della gente ,80,0,4,Italy,0,15000000,2015,5.7,Action
53,119,0,Action,Shinjuku Incident ,9177,chinese|gang|gratitude|immigrant|japan,53,Hong Kong,R,15000000,2009,7.1,Action
22,124,0,Biography,Pandaemonium ,695,betrayal|french revolution|friendship|poet|revolution,32,UK,PG-13,15000000,2000,6.6,Action
147,101,70906973,Comedy,Groundhog Day ,437418,cult film|existentialism|groundhog day|time loop|trapped in a time loop,609,USA,PG,14600000,1993,8.1,Action
222,115,66009973,Comedy,Magic Mike XXL ,38202,male bonding|male friendship|male objectification|muscular|stripper,135,USA,R,14800000,2015,5.7,Action
106,120,46338728,Drama,Romeo + Juliet ,167750,hawaiian shirt|love|shakespeare adaptation|shakespeare play|star crossed lovers,506,USA,PG-13,14500000,1996,6.8,Action
136,111,7691700,Drama,Sarah's Key ,12937,apartment|escape|jewish family|journalist|key,73,France,PG-13,10000000,2010,7.5,Action
5,94,0,Drama,Freedom ,993,19th century|christian film|hymn|religion|slave,13,USA,R,14500000,2014,6.2,Action
131,131,101157447,Drama,Unforgiven ,277505,englishman|leaving flowers on a grave|one last job|reputation|visiting wife's grave,495,USA,R,14400000,1992,8.3,Action
140,139,74205,Drama,Manderlay ,18646,cotton|female frontal nudity|flogging|gangster|slavery,81,Denmark,Not Rated,14200000,2005,7.4,Action
418,120,141319195,Drama,Slumdog Millionaire ,641997,cheating|falling from height|murder|non professional cast|slum,1017,UK,R,15000000,2008,8.0,Action
94,119,156645693,Drama,Fatal Attraction ,55101,borderline personality disorder|killing a pet|madame butterfly|new york|new york city,201,USA,R,14000000,1987,6.9,Action
82,125,178406268,Comedy,Pretty Woman ,213476,businessman|falling in love with a prostitute|hotel|prostitute|rich man poor woman,271,USA,R,14000000,1990,6.9,Action
0,65,0,Comedy,Towering Inferno             ,10,0,0,Canada,0,0,0,9.5,Action
32,108,109306210,Action,Crocodile Dundee II ,44096,australia|australian|crime boss|crocodile|gangster,62,Australia,PG,15800000,1988,5.5,Action
22,101,0,Action,Broken Horses ,1554,0,20,USA,R,15000000,2015,5.7,Action
72,145,70001698,Biography,Born on the Fourth of July ,76842,desert|drunkenness|religious mother|strict mother|vietnam war,173,USA,R,14000000,1989,7.2,Action
39,98,68856263,Adventure,Cool Runnings ,69733,bobsled|coach|jamaica|olympic games|olympics,97,USA,PG,15000000,1993,6.9,Action
264,101,51527787,Horror,My Bloody Valentine ,45603,coma|death|miner|valentine|valentine's day,268,USA,R,15000000,2009,5.5,Action
264,92,49122319,Horror,The Possession ,47169,basketball coach|box|jewish|rabbi|yard sale,162,USA,PG-13,14000000,2012,5.9,Action
145,93,0,Action,First Blood ,172493,1980s|colonel|deputy|rambo|sheriff,376,USA,R,14000000,1982,7.7,Action
86,109,61356221,Drama,Stomp the Yard ,19505,atlanta georgia|competition|dancer|death|fraternity,162,USA,PG-13,14000000,2007,5.2,Action
112,123,46800000,Action,The Spy Who Loved Me ,76477,1970s|cult film|official james bond series|submarine|world war three,275,UK,PG,14000000,1977,7.1,Action
17,60,0,Documentary,Ghost Hunters             ,5563,ghost|paranormal|paranormal research|shaky cam,57,USA,0,0,0,6.6,Action
101,99,38048637,Horror,Urban Legend ,47814,campus|death|friend|professor|urban legend,426,USA,R,14000000,1998,5.5,Action
51,119,34700000,Drama,Dangerous Liaisons ,52846,catholic|corruption|emotional abuse|france|seduction,143,USA,R,14000000,1988,7.7,Action
42,110,35010192,Comedy,Good Deeds ,6352,businessman|fight|mean brother|narrated by character|wordplay in title,43,USA,PG-13,0,2012,5.4,Action
10,107,34793160,Adventure,White Fang ,15730,alaska|dog|friendship|gold|yukon,31,USA,PG,14000000,1991,6.7,Action
43,81,30628981,Comedy,Superstar ,15047,dancing|orphan|school|special education|student,160,USA,PG-13,14000000,1999,5.0,Action
331,105,29959436,Biography,The Iron Lady ,82327,british prime minister|female prime minister|politics|prime minister|told in flashback,350,UK,PG-13,13000000,2011,6.4,Action
38,82,25571351,Adventure,Jonah: A VeggieTales Movie ,3135,anthropomorphism|pirate|pirate ship|tomato|whale,78,USA,G,14000000,2002,6.6,Action
12,109,27515786,Drama,Poetic Justice ,8904,african american|mail carrier|poetry|postal worker|south central los angeles,31,USA,R,14000000,1993,5.9,Action
40,95,25482931,Action,All About the Benjamins ,9693,black comedy|bounty hunter|diamond|machismo|money,33,USA,R,14000000,2002,5.7,Action
34,100,19900000,Comedy,Vampire in Brooklyn ,17262,blood|destiny|nightmare|partner|vampire,53,USA,R,20000000,1995,4.5,Action
82,118,0,Horror,Exorcist II: The Heretic ,16294,demon|exorcism|locust|priest|repressed memory,252,USA,R,14000000,1977,3.7,Action
125,91,16298046,Horror,An American Haunting ,22207,flashback|lifting someone into the air|paranormal phenomena|voice over letter|year 1818,747,UK,PG-13,14000000,2005,5.0,Action
56,90,15549702,Comedy,My Boss's Daughter ,24038,boss' daughter|crush|house sitter|housesitting|love interest,123,USA,PG-13,14000000,2003,4.6,Action
160,108,15483540,Adventure,A Perfect Getaway ,56338,cliff|hawaii|island|newlywed|waterfall,215,USA,R,14000000,2009,6.5,Action
71,103,20246959,Comedy,Our Family Wedding ,5721,california|love|marriage|wedding|wedding dress,20,USA,PG-13,14000000,2010,4.9,Action
37,96,15062898,Comedy,Dead Man on Campus ,11729,college|college roommate|party|roommate|student,106,USA,R,14000000,1998,6.0,Action
62,117,14348123,Comedy,Tea with Mussolini ,9323,ambassador|american|art|english|italy,157,Italy,PG,12000000,1999,6.9,Action
73,93,15171475,Fantasy,Thinner ,19805,death|doctor|gypsy|judge|lawyer,122,USA,R,8500000,1996,5.7,Action
59,136,0,Drama,"New York, New York ",13548,love|musician|saxophonist|singer|songwriter,75,USA,PG,14000000,1977,6.7,Action
25,115,13640000,Comedy,Crooklyn ,6011,argument|birthday|bully|coming of age|semi autobiographical,39,USA,PG-13,14000000,1994,6.9,Action
97,94,12550242,Comedy,I Think I Love My Wife ,13866,banker|investment|investment banker|marriage|sex,55,USA,R,0,2007,5.5,Action
205,85,12610731,Action,Jason X ,38985,jason voorhees|lake|machete|scientist|slasher,673,USA,R,11000000,2001,4.4,Action
69,88,47811275,Adventure,Big Fat Liar ,29008,brunette|film producer|liar|prank|stunt,99,USA,PG,15000000,2002,5.4,Action
195,112,11204499,Drama,Bobby ,38142,campaign|chess|friend|hotel|senator,270,USA,R,14000000,2006,7.0,Action
61,86,10397365,Comedy,Head Over Heels ,11693,apartment|fast motion scene|model|private investigation|suspected murder,104,USA,PG-13,14000000,2001,5.4,Action
77,86,9402410,Adventure,Fun Size ,11233,adult humor|best friend|friend|halloween|teenage girl,32,USA,PG-13,14000000,2012,5.4,Action
259,112,5990075,Biography,The Diving Bell and the Butterfly ,89906,arc de triomphe paris|based on autobiography|coma|elle magazine|male frontal nudity,175,France,PG-13,0,2007,8.0,Action
251,137,5459824,Drama,Little Children ,92781,adulterous wife|bar|dysfunctional marriage|sex offender|suburb,320,USA,R,26000000,2006,7.6,Action
63,90,5108820,Drama,Gossip ,12519,college|college campus|gossip|rape|sex,112,USA,R,24000000,2000,5.9,Action
47,107,4741987,Drama,A Walk on the Moon ,6782,adulterous wife|cheating wife|summer|unfaithfulness|woodstock,114,USA,R,14000000,1999,6.6,Action
108,98,4291965,Biography,Catch a Fire ,9334,attack|coach|colonel|jail|oil refinery,59,France,PG-13,14000000,2006,6.7,Action
64,84,3100650,Drama,Soul Survivors ,7277,car accident|college|ghost|girl in panties|white panties,181,USA,PG-13,14000000,2001,3.9,Action
20,139,2474000,Biography,Jefferson in Paris ,2427,18th century|ambassador|french revolution|friendship|thomas jefferson,27,France,PG-13,14000000,1995,5.7,Action
135,97,2656324,Comedy,Easy Virtue ,16444,estate|female frontal nudity|female nudity|no panties|unhappy marriage,79,UK,PG-13,0,2008,6.7,Action
2,127,1000000,Action,Caravans ,524,afghanistan|caravan|rebel|russian|tribe,8,Iran,PG,14000000,1978,6.5,Action
262,150,3958500,Biography,Mr. Turner ,17933,prism|rented room|scrofula|sketching|sunrise,165,UK,R,8200000,2014,6.8,Action
129,104,403649,Drama,Wild Grass ,3174,dentist|letter|pilot|skateboard|wallet,31,France,PG,0,2009,6.3,Action
69,132,274299,Biography,Amen. ,11077,jesuit|jew|pope|priest|ss,55,France,Unrated,103000000,2002,7.3,Action
50,117,0,Action,Reign of Assassins ,6069,martial arts|sword fight|wuxia,34,China,R,12000000,2010,6.9,Action
57,115,183088,Comedy,The Lucky Ones ,11704,college tuition|guitar|road trip|soldier|stranded,36,USA,R,15000000,2008,7.0,Action
116,186,46495,Drama,Margaret ,12053,accident|bus|loss of virginity|new york city|virginity,119,USA,R,14000000,2011,6.5,Action
45,90,0,Comedy,Stan Helsing ,9928,dollar bill|double entendre|escaped convict|halloween|striptease,66,Canada,R,0,2009,3.6,Action
87,90,1752214,Comedy,Flipped ,60460,apology|falling in love|multiple perspectives|narrated by a girl|younger version of character,104,USA,PG,14000000,2010,7.7,Action
357,134,83025853,Drama,Brokeback Mountain ,259837,gay relationship|homosexuality|mountain|ranch|rodeo,2254,USA,R,14000000,2005,7.7,Action
348,101,190871240,Action,Teenage Mutant Ninja Turtles ,167089,18 wheeler|mutant|ninja|sewer|turtle,491,USA,PG-13,125000000,2014,5.9,Action
88,97,56631572,Comedy,Clueless ,123390,female protagonist|high school|makeover|matchmaker|popularity,248,USA,PG-13,12000000,1995,6.8,Action
